Sentiment,Time,Text,Cleaned Text,Label
positive,7/9/21,"I purchase the strawberry version of the Crystal Light Energy line usually, but decided to give peach mango a try.  It was very good!  I drink this stuff everyday, and having a different flavor was an excellent change.  120 mg of caffeine per packet, and all the water you can drink.  No more of that canned energy crap for me!",purchase strawberry version crystal light energy line usually decide give peach mango try good drink stuff everyday different flavor excellent change mg caffeine per packet water drink can energy crap,1
positive,25/8/21,"I like cream cheese but it is too heavy. This Valbreso feta cheese tastes great though. It is not heavy. I tried it in Salad, with toast for breakfast, with Pita bread. They all taste good.",like cream cheese heavy valbreso feta cheese taste great though heavy tried salad toast breakfast pita bread taste good,1
positive,6/9/21,"Our Allsorts licorice arrived quickly - in time for a birthday surprise!  It's hard to find this great licorice anywhere locally, and when you do, it's very expensive.  We were delighted with the price, service and most of all - taste!",allsorts licorice arrive quickly time birthday surprise hard find great licorice anywhere locally expensive delighted price service taste,1
positive,25/5/21,These are the BEST ginger chews on the market!  They are reasonably priced and very good.  I found them in my favorite store and then they stopped carrying them. I was so upset to loose them.  I turned to Amazon and found them again!  I never have to worry about finding them again!!,best ginger chew market reasonably price good find favorite store stop carry upset loose turned amazon find never worry find,1
positive,7/9/21,It is a great tomato product. HOWEVER... Amazon has no clue how to package stuff. A carton twice the size of the inner package of cans with a few sheets of air bubbles. Dent city!!!<br /><br />It is my biggest complaint with Amazon - packing sucks,great tomato product however amazon clue package stuff carton twice size inner package can sheet air bubble dent city big complaint amazon pack suck,1
positive,13/10/21,"This is a terrific training treat.  It smells absolutely wonderful, is not greasy, can be cut into small pieces and my dog LOVES it!  She'll perform every trick she knows just to get a morsel of it. When I take her for a walk and carry the treats in my pocket, I have her full attention. Highly recommended!",terrific train treat smell absolutely wonderful greasy cut small piece dog love perform every trick know get morsel take walk carry treat pocket full attention highly recommend,1
positive,2/10/21,I mix it with apple juice and throw a cup of honey nut cheerios into a blender with it and it taste fantastic. Love the product and planning on buying the 3 pound bag every time I run out!,mix apple juice throw cup honey nut cheerio blender taste fantastic love product plan buy pound bag every time run,1
positive,23/9/21,Tastes much better than the whey protein powders I've tried in the past and doesn't leave a nasty aftertaste.  Blends well by simply shaking.  I use with almond or soy milk.,taste much well whey protein powder try past leave nasty aftertaste blend well simply shake use almond soy milk,1
positive,26/6/21,"Not the most economical way to buy this, but the packets are convenient and the cheesy garlic is delicious without being overpowering.",economical way buy packet convenient cheesy garlic delicious without overpower,1
positive,25/5/21,"I've been eating energy and protein bars for years.  Most are like flavored cardboard.  GFB bars don't just satisfy your hunger, they have outstanding taste and texture.  They aren't just for gluten free diets, but are a wonderful alternative snack for anyone.  Get some!!!",eat energy protein bar year like flavor cardboard gfb bar satisfy hunger outstanding taste texture gluten free diet wonderful alternative snack anyone get,1
positive,7/9/21,"This gum is very good.  I've been an Eclipse user for the past 5 years, and just happened on this gum from a sample.  It has a little something in it when you first chew it which sets it apart from other gums!",gum good eclipse user past year happen gum sample little something first chew set apart gum,1
positive,15/7/21,I'm constantly using the glaze on everything and I really do like the taste and consistency. I was trying to find a replacement for the glaze Williams and Sonoma sells and this happened to be very close and for a better price.,constantly use glaze everything really like taste consistency try find replacement glaze williams sonoma sell happen close good price,1
positive,3/6/21,"This is by far the best tea I have ever had to drink.  I purchased my first cup at a Barnes and Nobles and could not wait to get home to find the tea on the internet and order.  Try it, if you like cinnamon you will love this tea.  Great hot or cold.",far best tea ever drink purchase first cup barnes noble could wait get home find tea internet order try like cinnamon love tea great hot cold,1
positive,27/9/21,Enjoy using this product in all my cooking most of all I enjoy ordering from Amazon- they have such great customer service.,enjoy use product cook enjoy order great customer service,1
positive,19/6/21,"Price is good along with the taste.  I like the dark, rich flavor.  Sealed well when shipped and received it quickly.",price good along taste like dark rich flavor seal well ship receive quickly,1
positive,25/5/21,"I love these bears because their sweetness is a bit more subtle than the regular gummy bears--I don't like things to be too sweet. That doesn't mean these guys are lacking in flavour, though...just that they taste more like fruit and less like sugar! They're chewier as well, which is something else I love--keeps me from eating too many at a time!",love bear sweetness bit subtle regular gummy bear like thing sweet mean guy lack flavour though taste like fruit less like sugar chewier well something else love keep eat many time,1
